profileID,respID,qID,altID,obsID,type,price,freshness,image
87,823,2,3,6578,Gala,2.5,Poor,gala.jpg
40,823,3,1,6579,Red Delicious,1,Average,redDelicious.jpg
59,823,3,2,6579,Pink Lady,3,Average,pinkLady.jpg
65,823,3,3,6579,Red Delicious,3.5,Average,redDelicious.jpg
83,823,4,1,6580,Honeycrisp,2,Poor,honeycrisp.jpg
74,823,4,2,6580,Pink Lady,1,Poor,pinkLady.jpg
101,823,4,3,6580,Fuji,4,Poor,fuji.jpg
88,823,5,1,6581,Honeycrisp,2.5,Poor,honeycrisp.jpg
65,823,5,2,6581,Red Delicious,3.5,Average,redDelicious.jpg
76,823,5,3,6581,Fuji,1.5,Poor,fuji.jpg
42,823,6,1,6582,Gala,1.5,Average,gala.jpg
78,823,6,2,6582,Honeycrisp,1.5,Poor,honeycrisp.jpg
41,823,6,3,6582,Fuji,1.5,Average,fuji.jpg
100,823,7,1,6583,Red Delicious,3.5,Poor,redDelicious.jpg
65,823,7,2,6583,Red Delicious,3.5,Average,redDelicious.jpg
44,823,7,3,6583,Pink Lady,1.5,Average,pinkLady.jpg
75,823,8,1,6584,Red Delicious,1,Poor,redDelicious.jpg
74,823,8,2,6584,Pink Lady,1,Poor,pinkLady.jpg
7,823,8,3,6584,Gala,1.5,Excellent,gala.jpg
14,824,1,1,6585,Pink Lady,2,Excellent,pinkLady.jpg
86,824,1,2,6585,Fuji,2.5,Poor,fuji.jpg
40,824,1,3,6585,Red Delicious,1,Average,redDelicious.jpg
15,824,2,1,6586,Red Delicious,2,Excellent,redDelicious.jpg
13,824,2,2,6586,Honeycrisp,2,Excellent,honeycrisp.jpg
1,824,2,3,6586,Fuji,1,Excellent,fuji.jpg
92,824,3,1,6587,Gala,3,Poor,gala.jpg
14,824,3,2,6587,Pink Lady,2,Excellent,pinkLady.jpg
77,824,3,3,6587,Gala,1.5,Poor,gala.jpg
51,824,4,1,6588,Fuji,2.5,Average,fuji.jpg
10,824,4,2,6588,Red Delicious,1.5,Excellent,redDelicious.jpg
63,824,4,3,6588,Honeycrisp,3.5,Average,honeycrisp.jpg
79,824,5,1,6589,Pink Lady,1.5,Poor,pinkLady.jpg
9,824,5,2,6589,Pink Lady,1.5,Excellent,pinkLady.jpg
2,824,5,3,6589,Gala,1,Excellent,gala.jpg
47,824,6,1,6590,Gala,2,Average,gala.jpg
69,824,6,2,6590,Pink Lady,4,Average,pinkLady.jpg
16,824,6,3,6590,Fuji,2.5,Excellent,fuji.jpg
81,824,7,1,6591,Fuji,2,Poor,fuji.jpg
44,824,7,2,6591,Pink Lady,1.5,Average,pinkLady.jpg
9,824,7,3,6591,Pink Lady,1.5,Excellent,pinkLady.jpg
10,824,8,1,6592,Red Delicious,1.5,Excellent,redDelicious.jpg
42,824,8,2,6592,Gala,1.5,Average,gala.jpg
52,824,8,3,6592,Gala,2.5,Average,gala.jpg
85,825,1,1,6593,Red Delicious,2,Poor,redDelicious.jpg
45,825,1,2,6593,Red Delicious,1.5,Average,redDelicious.jpg
69,825,1,3,6593,Pink Lady,4,Average,pinkLady.jpg
49,825,2,1,6594,Pink Lady,2,Average,pinkLady.jpg
92,825,2,2,6594,Gala,3,Poor,gala.jpg
24,825,2,3,6594,Pink Lady,3,Excellent,pinkLady.jpg
39,825,3,1,6595,Pink Lady,1,Average,pinkLady.jpg
43,825,3,2,6595,Honeycrisp,1.5,Average,honeycrisp.jpg
67,825,3,3,6595,Gala,4,Average,gala.jpg
30,825,4,1,6596,Red Delicious,3.5,Excellent,redDelicious.jpg
88,825,4,2,6596,Honeycrisp,2.5,Poor,honeycrisp.jpg
24,825,4,3,6596,Pink Lady,3,Excellent,pinkLady.jpg
82,825,5,1,6597,Gala,2,Poor,gala.jpg
63,825,5,2,6597,Honeycrisp,3.5,Average,honeycrisp.jpg
71,825,5,3,6597,Fuji,1,Poor,fuji.jpg
73,825,6,1,6598,Honeycrisp,1,Poor,honeycrisp.jpg
29,825,6,2,6598,Pink Lady,3.5,Excellent,pinkLady.jpg
47,825,6,3,6598,Gala,2,Average,gala.jpg
81,825,7,1,6599,Fuji,2,Poor,fuji.jpg
28,825,7,2,6599,Honeycrisp,3.5,Excellent,honeycrisp.jpg
8,825,7,3,6599,Honeycrisp,1.5,Excellent,honeycrisp.jpg
51,825,8,1,6600,Fuji,2.5,Average,fuji.jpg
3,825,8,2,6600,Honeycrisp,1,Excellent,honeycrisp.jpg
60,825,8,3,6600,Red Delicious,3,Average,redDelicious.jpg
11,826,1,1,6601,Fuji,2,Excellent,fuji.jpg
77,826,1,2,6601,Gala,1.5,Poor,gala.jpg
53,826,1,3,6601,Honeycrisp,2.5,Average,honeycrisp.jpg
37,826,2,1,6602,Gala,1,Average,gala.jpg
36,826,2,2,6602,Fuji,1,Average,fuji.jpg
28,826,2,3,6602,Honeycrisp,3.5,Excellent,honeycrisp.jpg
79,826,3,1,6603,Pink Lady,1.5,Poor,pinkLady.jpg
46,826,3,2,6603,Fuji,2,Average,fuji.jpg
21,826,3,3,6603,Fuji,3,Excellent,fuji.jpg
60,826,4,1,6604,Red Delicious,3,Average,redDelicious.jpg
70,826,4,2,6604,Red Delicious,4,Average,redDelicious.jpg
100,826,4,3,6604,Red Delicious,3.5,Poor,redDelicious.jpg
87,826,5,1,6605,Gala,2.5,Poor,gala.jpg
34,826,5,2,6605,Pink Lady,4,Excellent,pinkLady.jpg
21,826,5,3,6605,Fuji,3,Excellent,fuji.jpg
24,826,6,1,6606,Pink Lady,3,Excellent,pinkLady.jpg
60,826,6,2,6606,Red Delicious,3,Average,redDelicious.jpg
75,826,6,3,6606,Red Delicious,1,Poor,redDelicious.jpg
89,826,7,1,6607,Pink Lady,2.5,Poor,pinkLady.jpg
7,826,7,2,6607,Gala,1.5,Excellent,gala.jpg
76,826,7,3,6607,Fuji,1.5,Poor,fuji.jpg
45,826,8,1,6608,Red Delicious,1.5,Average,redDelicious.jpg
51,826,8,2,6608,Fuji,2.5,Average,fuji.jpg
46,826,8,3,6608,Fuji,2,Average,fuji.jpg
89,827,1,1,6609,Pink Lady,2.5,Poor,pinkLady.jpg
81,827,1,2,6609,Fuji,2,Poor,fuji.jpg
19,827,1,3,6609,Pink Lady,2.5,Excellent,pinkLady.jpg
55,827,2,1,6610,Red Delicious,2.5,Average,redDelicious.jpg
4,827,2,2,6610,Pink Lady,1,Excellent,pinkLady.jpg
41,827,2,3,6610,Fuji,1.5,Average,fuji.jpg
74,827,3,1,6611,Pink Lady,1,Poor,pinkLady.jpg
1,827,3,2,6611,Fuji,1,Excellent,fuji.jpg
39,827,3,3,6611,Pink Lady,1,Average,pinkLady.jpg
13,827,4,1,6612,Honeycrisp,2,Excellent,honeycrisp.jpg
3,827,4,2,6612,Honeycrisp,1,Excellent,honeycrisp.jpg
91,827,4,3,6612,Fuji,3,Poor,fuji.jpg
22,827,5,1,6613,Gala,3,Excellent,gala.jpg
15,827,5,2,6613,Red Delicious,2,Excellent,redDelicious.jpg
80,827,5,3,6613,Red Delicious,1.5,Poor,redDelicious.jpg
16,827,6,1,6614,Fuji,2.5,Excellent,fuji.jpg
27,827,6,2,6614,Gala,3.5,Excellent,gala.jpg
25,827,6,3,6614,Red Delicious,3,Excellent,redDelicious.jpg
1,827,7,1,6615,Fuji,1,Excellent,fuji.jpg
9,827,7,2,6615,Pink Lady,1.5,Excellent,pinkLady.jpg
16,827,7,3,6615,Fuji,2.5,Excellent,fuji.jpg
17,827,8,1,6616,Gala,2.5,Excellent,gala.jpg
52,827,8,2,6616,Gala,2.5,Average,gala.jpg
49,827,8,3,6616,Pink Lady,2,Average,pinkLady.jpg
53,828,1,1,6617,Honeycrisp,2.5,Average,honeycrisp.jpg
70,828,1,2,6617,Red Delicious,4,Average,redDelicious.jpg
61,828,1,3,6617,Fuji,3.5,Average,fuji.jpg
31,828,2,1,6618,Fuji,4,Excellent,fuji.jpg
20,828,2,2,6618,Red Delicious,2.5,Excellent,redDelicious.jpg
68,828,2,3,6618,Honeycrisp,4,Average,honeycrisp.jpg
21,828,3,1,6619,Fuji,3,Excellent,fuji.jpg
53,828,3,2,6619,Honeycrisp,2.5,Average,honeycrisp.jpg
70,828,3,3,6619,Red Delicious,4,Average,redDelicious.jpg
68,828,4,1,6620,Honeycrisp,4,Average,honeycrisp.jpg
11,828,4,2,6620,Fuji,2,Excellent,fuji.jpg
14,828,4,3,6620,Pink Lady,2,Excellent,pinkLady.jpg
20,828,5,1,6621,Red Delicious,2.5,Excellent,redDelicious.jpg
87,828,5,2,6621,Gala,2.5,Poor,gala.jpg
43,828,5,3,6621,Honeycrisp,1.5,Average,honeycrisp.jpg
59,828,6,1,6622,Pink Lady,3,Average,pinkLady.jpg
71,828,6,2,6622,Fuji,1,Poor,fuji.jpg
58,828,6,3,6622,Honeycrisp,3,Average,honeycrisp.jpg
28,828,7,1,6623,Honeycrisp,3.5,Excellent,honeycrisp.jpg
31,828,7,2,6623,Fuji,4,Excellent,fuji.jpg
85,828,7,3,6623,Red Delicious,2,Poor,redDelicious.jpg
66,828,8,1,6624,Fuji,4,Average,fuji.jpg
99,828,8,2,6624,Pink Lady,3.5,Poor,pinkLady.jpg
9,828,8,3,6624,Pink Lady,1.5,Excellent,pinkLady.jpg
61,829,1,1,6625,Fuji,3.5,Average,fuji.jpg
25,829,1,2,6625,Red Delicious,3,Excellent,redDelicious.jpg
30,829,1,3,6625,Red Delicious,3.5,Excellent,redDelicious.jpg
55,829,2,1,6626,Red Delicious,2.5,Average,redDelicious.jpg
64,829,2,2,6626,Pink Lady,3.5,Average,pinkLady.jpg
1,829,2,3,6626,Fuji,1,Excellent,fuji.jpg
27,829,3,1,6627,Gala,3.5,Excellent,gala.jpg
103,829,3,2,6627,Honeycrisp,4,Poor,honeycrisp.jpg
46,829,3,3,6627,Fuji,2,Average,fuji.jpg
44,829,4,1,6628,Pink Lady,1.5,Average,pinkLady.jpg
2,829,4,2,6628,Gala,1,Excellent,gala.jpg
72,829,4,3,6628,Gala,1,Poor,gala.jpg
44,829,5,1,6629,Pink Lady,1.5,Average,pinkLady.jpg
58,829,5,2,6629,Honeycrisp,3,Average,honeycrisp.jpg
57,829,5,3,6629,Gala,3,Average,gala.jpg
54,829,6,1,6630,Pink Lady,2.5,Average,pinkLady.jpg
83,829,6,2,6630,Honeycrisp,2,Poor,honeycrisp.jpg
42,829,6,3,6630,Gala,1.5,Average,gala.jpg
58,829,7,1,6631,Honeycrisp,3,Average,honeycrisp.jpg
35,829,7,2,6631,Red Delicious,4,Excellent,redDelicious.jpg
55,829,7,3,6631,Red Delicious,2.5,Average,redDelicious.jpg
102,829,8,1,6632,Gala,4,Poor,gala.jpg
21,829,8,2,6632,Fuji,3,Excellent,fuji.jpg
50,829,8,3,6632,Red Delicious,2,Average,redDelicious.jpg
48,830,1,1,6633,Honeycrisp,2,Average,honeycrisp.jpg
49,830,1,2,6633,Pink Lady,2,Average,pinkLady.jpg
33,830,1,3,6633,Honeycrisp,4,Excellent,honeycrisp.jpg
68,830,2,1,6634,Honeycrisp,4,Average,honeycrisp.jpg
59,830,2,2,6634,Pink Lady,3,Average,pinkLady.jpg
81,830,2,3,6634,Fuji,2,Poor,fuji.jpg
71,830,3,1,6635,Fuji,1,Poor,fuji.jpg
95,830,3,2,6635,Red Delicious,3,Poor,redDelicious.jpg
54,830,3,3,6635,Pink Lady,2.5,Average,pinkLady.jpg
52,830,4,1,6636,Gala,2.5,Average,gala.jpg
66,830,4,2,6636,Fuji,4,Average,fuji.jpg
43,830,4,3,6636,Honeycrisp,1.5,Average,honeycrisp.jpg
57,830,5,1,6637,Gala,3,Average,gala.jpg
83,830,5,2,6637,Honeycrisp,2,Poor,honeycrisp.jpg
55,830,5,3,6637,Red Delicious,2.5,Average,redDelicious.jpg
49,830,6,1,6638,Pink Lady,2,Average,pinkLady.jpg
44,830,6,2,6638,Pink Lady,1.5,Average,pinkLady.jpg
38,830,6,3,6638,Honeycrisp,1,Average,honeycrisp.jpg
34,830,7,1,6639,Pink Lady,4,Excellent,pinkLady.jpg
86,830,7,2,6639,Fuji,2.5,Poor,fuji.jpg
32,830,7,3,6639,Gala,4,Excellent,gala.jpg
16,830,8,1,6640,Fuji,2.5,Excellent,fuji.jpg
38,830,8,2,6640,Honeycrisp,1,Average,honeycrisp.jpg
75,830,8,3,6640,Red Delicious,1,Poor,redDelicious.jpg
101,831,1,1,6641,Fuji,4,Poor,fuji.jpg
49,831,1,2,6641,Pink Lady,2,Average,pinkLady.jpg
9,831,1,3,6641,Pink Lady,1.5,Excellent,pinkLady.jpg
101,831,2,1,6642,Fuji,4,Poor,fuji.jpg
81,831,2,2,6642,Fuji,2,Poor,fuji.jpg
10,831,2,3,6642,Red Delicious,1.5,Excellent,redDelicious.jpg
69,831,3,1,6643,Pink Lady,4,Average,pinkLady.jpg
19,831,3,2,6643,Pink Lady,2.5,Excellent,pinkLady.jpg
77,831,3,3,6643,Gala,1.5,Poor,gala.jpg
58,831,4,1,6644,Honeycrisp,3,Average,honeycrisp.jpg
60,831,4,2,6644,Red Delicious,3,Average,redDelicious.jpg
83,831,4,3,6644,Honeycrisp,2,Poor,honeycrisp.jpg
83,831,5,1,6645,Honeycrisp,2,Poor,honeycrisp.jpg
51,831,5,2,6645,Fuji,2.5,Average,fuji.jpg
33,831,5,3,6645,Honeycrisp,4,Excellent,honeycrisp.jpg
59,831,6,1,6646,Pink Lady,3,Average,pinkLady.jpg
62,831,6,2,6646,Gala,3.5,Average,gala.jpg
74,831,6,3,6646,Pink Lady,1,Poor,pinkLady.jpg
49,831,7,1,6647,Pink Lady,2,Average,pinkLady.jpg
8,831,7,2,6647,Honeycrisp,1.5,Excellent,honeycrisp.jpg
54,831,7,3,6647,Pink Lady,2.5,Average,pinkLady.jpg
47,831,8,1,6648,Gala,2,Average,gala.jpg
59,831,8,2,6648,Pink Lady,3,Average,pinkLady.jpg
8,831,8,3,6648,Honeycrisp,1.5,Excellent,honeycrisp.jpg
101,832,1,1,6649,Fuji,4,Poor,fuji.jpg
24,832,1,2,6649,Pink Lady,3,Excellent,pinkLady.jpg
23,832,1,3,6649,Honeycrisp,3,Excellent,honeycrisp.jpg
88,832,2,1,6650,Honeycrisp,2.5,Poor,honeycrisp.jpg
69,832,2,2,6650,Pink Lady,4,Average,pinkLady.jpg
101,832,2,3,6650,Fuji,4,Poor,fuji.jpg
57,832,3,1,6651,Gala,3,Average,gala.jpg
8,832,3,2,6651,Honeycrisp,1.5,Excellent,honeycrisp.jpg
3,832,3,3,6651,Honeycrisp,1,Excellent,honeycrisp.jpg
18,832,4,1,6652,Honeycrisp,2.5,Excellent,honeycrisp.jpg
79,832,4,2,6652,Pink Lady,1.5,Poor,pinkLady.jpg
60,832,4,3,6652,Red Delicious,3,Average,redDelicious.jpg
103,832,5,1,6653,Honeycrisp,4,Poor,honeycrisp.jpg
55,832,5,2,6653,Red Delicious,2.5,Average,redDelicious.jpg
42,832,5,3,6653,Gala,1.5,Average,gala.jpg
20,832,6,1,6654,Red Delicious,2.5,Excellent,redDelicious.jpg
68,832,6,2,6654,Honeycrisp,4,Average,honeycrisp.jpg
12,832,6,3,6654,Gala,2,Excellent,gala.jpg
11,832,7,1,6655,Fuji,2,Excellent,fuji.jpg
64,832,7,2,6655,Pink Lady,3.5,Average,pinkLady.jpg
101,832,7,3,6655,Fuji,4,Poor,fuji.jpg
74,832,8,1,6656,Pink Lady,1,Poor,pinkLady.jpg
72,832,8,2,6656,Gala,1,Poor,gala.jpg
34,832,8,3,6656,Pink Lady,4,Excellent,pinkLady.jpg
33,833,1,1,6657,Honeycrisp,4,Excellent,honeycrisp.jpg
93,833,1,2,6657,Honeycrisp,3,Poor,honeycrisp.jpg
10,833,1,3,6657,Red Delicious,1.5,Excellent,redDelicious.jpg
3,833,2,1,6658,Honeycrisp,1,Excellent,honeycrisp.jpg
13,833,2,2,6658,Honeycrisp,2,Excellent,honeycrisp.jpg
70,833,2,3,6658,Red Delicious,4,Average,redDelicious.jpg
82,833,3,1,6659,Gala,2,Poor,gala.jpg
99,833,3,2,6659,Pink Lady,3.5,Poor,pinkLady.jpg
43,833,3,3,6659,Honeycrisp,1.5,Average,honeycrisp.jpg
16,833,4,1,6660,Fuji,2.5,Excellent,fuji.jpg
29,833,4,2,6660,Pink Lady,3.5,Excellent,pinkLady.jpg
62,833,4,3,6660,Gala,3.5,Average,gala.jpg
59,833,5,1,6661,Pink Lady,3,Average,pinkLady.jpg
28,833,5,2,6661,Honeycrisp,3.5,Excellent,honeycrisp.jpg
8,833,5,3,6661,Honeycrisp,1.5,Excellent,honeycrisp.jpg
71,833,6,1,6662,Fuji,1,Poor,fuji.jpg
82,833,6,2,6662,Gala,2,Poor,gala.jpg
104,833,6,3,6662,Pink Lady,4,Poor,pinkLady.jpg
38,833,7,1,6663,Honeycrisp,1,Average,honeycrisp.jpg
27,833,7,2,6663,Gala,3.5,Excellent,gala.jpg
18,833,7,3,6663,Honeycrisp,2.5,Excellent,honeycrisp.jpg
91,833,8,1,6664,Fuji,3,Poor,fuji.jpg
46,833,8,2,6664,Fuji,2,Average,fuji.jpg
23,833,8,3,6664,Honeycrisp,3,Excellent,honeycrisp.jpg
95,834,1,1,6665,Red Delicious,3,Poor,redDelicious.jpg
76,834,1,2,6665,Fuji,1.5,Poor,fuji.jpg
46,834,1,3,6665,Fuji,2,Average,fuji.jpg
40,834,2,1,6666,Red Delicious,1,Average,redDelicious.jpg
86,834,2,2,6666,Fuji,2.5,Poor,fuji.jpg
10,834,2,3,6666,Red Delicious,1.5,Excellent,redDelicious.jpg
79,834,3,1,6667,Pink Lady,1.5,Poor,pinkLady.jpg
89,834,3,2,6667,Pink Lady,2.5,Poor,pinkLady.jpg
58,834,3,3,6667,Honeycrisp,3,Average,honeycrisp.jpg
10,834,4,1,6668,Red Delicious,1.5,Excellent,redDelicious.jpg
20,834,4,2,6668,Red Delicious,2.5,Excellent,redDelicious.jpg
70,834,4,3,6668,Red Delicious,4,Average,redDelicious.jpg
3,834,5,1,6669,Honeycrisp,1,Excellent,honeycrisp.jpg
27,834,5,2,6669,Gala,3.5,Excellent,gala.jpg
67,834,5,3,6669,Gala,4,Average,gala.jpg
42,834,6,1,6670,Gala,1.5,Average,gala.jpg
47,834,6,2,6670,Gala,2,Average,gala.jpg
41,834,6,3,6670,Fuji,1.5,Average,fuji.jpg
27,834,7,1,6671,Gala,3.5,Excellent,gala.jpg
55,834,7,2,6671,Red Delicious,2.5,Average,redDelicious.jpg
19,834,7,3,6671,Pink Lady,2.5,Excellent,pinkLady.jpg
98,834,8,1,6672,Honeycrisp,3.5,Poor,honeycrisp.jpg
38,834,8,2,6672,Honeycrisp,1,Average,honeycrisp.jpg
71,834,8,3,6672,Fuji,1,Poor,fuji.jpg
84,835,1,1,6673,Pink Lady,2,Poor,pinkLady.jpg
91,835,1,2,6673,Fuji,3,Poor,fuji.jpg
21,835,1,3,6673,Fuji,3,Excellent,fuji.jpg
50,835,2,1,6674,Red Delicious,2,Average,redDelicious.jpg
41,835,2,2,6674,Fuji,1.5,Average,fuji.jpg
61,835,2,3,6674,Fuji,3.5,Average,fuji.jpg
67,835,3,1,6675,Gala,4,Average,gala.jpg
12,835,3,2,6675,Gala,2,Excellent,gala.jpg
18,835,3,3,6675,Honeycrisp,2.5,Excellent,honeycrisp.jpg
18,835,4,1,6676,Honeycrisp,2.5,Excellent,honeycrisp.jpg
62,835,4,2,6676,Gala,3.5,Average,gala.jpg
17,835,4,3,6676,Gala,2.5,Excellent,gala.jpg
8,835,5,1,6677,Honeycrisp,1.5,Excellent,honeycrisp.jpg
53,835,5,2,6677,Honeycrisp,2.5,Average,honeycrisp.jpg
87,835,5,3,6677,Gala,2.5,Poor,gala.jpg
14,835,6,1,6678,Pink Lady,2,Excellent,pinkLady.jpg
29,835,6,2,6678,Pink Lady,3.5,Excellent,pinkLady.jpg
97,835,6,3,6678,Gala,3.5,Poor,gala.jpg
86,835,7,1,6679,Fuji,2.5,Poor,fuji.jpg
26,835,7,2,6679,Fuji,3.5,Excellent,fuji.jpg
85,835,7,3,6679,Red Delicious,2,Poor,redDelicious.jpg
94,835,8,1,6680,Pink Lady,3,Poor,pinkLady.jpg
53,835,8,2,6680,Honeycrisp,2.5,Average,honeycrisp.jpg
84,835,8,3,6680,Pink Lady,2,Poor,pinkLady.jpg
29,836,1,1,6681,Pink Lady,3.5,Excellent,pinkLady.jpg
53,836,1,2,6681,Honeycrisp,2.5,Average,honeycrisp.jpg
46,836,1,3,6681,Fuji,2,Average,fuji.jpg
10,836,2,1,6682,Red Delicious,1.5,Excellent,redDelicious.jpg
42,836,2,2,6682,Gala,1.5,Average,gala.jpg
21,836,2,3,6682,Fuji,3,Excellent,fuji.jpg
77,836,3,1,6683,Gala,1.5,Poor,gala.jpg
74,836,3,2,6683,Pink Lady,1,Poor,pinkLady.jpg
104,836,3,3,6683,Pink Lady,4,Poor,pinkLady.jpg
96,836,4,1,6684,Fuji,3.5,Poor,fuji.jpg
8,836,4,2,6684,Honeycrisp,1.5,Excellent,honeycrisp.jpg
48,836,4,3,6684,Honeycrisp,2,Average,honeycrisp.jpg
29,836,5,1,6685,Pink Lady,3.5,Excellent,pinkLady.jpg
74,836,5,2,6685,Pink Lady,1,Poor,pinkLady.jpg
83,836,5,3,6685,Honeycrisp,2,Poor,honeycrisp.jpg
80,836,6,1,6686,Red Delicious,1.5,Poor,redDelicious.jpg
34,836,6,2,6686,Pink Lady,4,Excellent,pinkLady.jpg
65,836,6,3,6686,Red Delicious,3.5,Average,redDelicious.jpg
78,836,7,1,6687,Honeycrisp,1.5,Poor,honeycrisp.jpg
8,836,7,2,6687,Honeycrisp,1.5,Excellent,honeycrisp.jpg
37,836,7,3,6687,Gala,1,Average,gala.jpg
48,836,8,1,6688,Honeycrisp,2,Average,honeycrisp.jpg
47,836,8,2,6688,Gala,2,Average,gala.jpg
26,836,8,3,6688,Fuji,3.5,Excellent,fuji.jpg
89,837,1,1,6689,Pink Lady,2.5,Poor,pinkLady.jpg
68,837,1,2,6689,Honeycrisp,4,Average,honeycrisp.jpg
72,837,1,3,6689,Gala,1,Poor,gala.jpg
39,837,2,1,6690,Pink Lady,1,Average,pinkLady.jpg
28,837,2,2,6690,Honeycrisp,3.5,Excellent,honeycrisp.jpg
20,837,2,3,6690,Red Delicious,2.5,Excellent,redDelicious.jpg
11,837,3,1,6691,Fuji,2,Excellent,fuji.jpg
25,837,3,2,6691,Red Delicious,3,Excellent,redDelicious.jpg
55,837,3,3,6691,Red Delicious,2.5,Average,redDelicious.jpg
35,837,4,1,6692,Red Delicious,4,Excellent,redDelicious.jpg
69,837,4,2,6692,Pink Lady,4,Average,pinkLady.jpg
48,837,4,3,6692,Honeycrisp,2,Average,honeycrisp.jpg
98,837,5,1,6693,Honeycrisp,3.5,Poor,honeycrisp.jpg
12,837,5,2,6693,Gala,2,Excellent,gala.jpg
40,837,5,3,6693,Red Delicious,1,Average,redDelicious.jpg
13,837,6,1,6694,Honeycrisp,2,Excellent,honeycrisp.jpg
14,837,6,2,6694,Pink Lady,2,Excellent,pinkLady.jpg
27,837,6,3,6694,Gala,3.5,Excellent,gala.jpg
11,837,7,1,6695,Fuji,2,Excellent,fuji.jpg
82,837,7,2,6695,Gala,2,Poor,gala.jpg
75,837,7,3,6695,Red Delicious,1,Poor,redDelicious.jpg
100,837,8,1,6696,Red Delicious,3.5,Poor,redDelicious.jpg
105,837,8,2,6696,Red Delicious,4,Poor,redDelicious.jpg
97,837,8,3,6696,Gala,3.5,Poor,gala.jpg
93,838,1,1,6697,Honeycrisp,3,Poor,honeycrisp.jpg
48,838,1,2,6697,Honeycrisp,2,Average,honeycrisp.jpg
35,838,1,3,6697,Red Delicious,4,Excellent,redDelicious.jpg
89,838,2,1,6698,Pink Lady,2.5,Poor,pinkLady.jpg
71,838,2,2,6698,Fuji,1,Poor,fuji.jpg
35,838,2,3,6698,Red Delicious,4,Excellent,redDelicious.jpg
68,838,3,1,6699,Honeycrisp,4,Average,honeycrisp.jpg
4,838,3,2,6699,Pink Lady,1,Excellent,pinkLady.jpg
46,838,3,3,6699,Fuji,2,Average,fuji.jpg
49,838,4,1,6700,Pink Lady,2,Average,pinkLady.jpg
55,838,4,2,6700,Red Delicious,2.5,Average,redDelicious.jpg
66,838,4,3,6700,Fuji,4,Average,fuji.jpg
62,838,5,1,6701,Gala,3.5,Average,gala.jpg
29,838,5,2,6701,Pink Lady,3.5,Excellent,pinkLady.jpg
36,838,5,3,6701,Fuji,1,Average,fuji.jpg
66,838,6,1,6702,Fuji,4,Average,fuji.jpg
43,838,6,2,6702,Honeycrisp,1.5,Average,honeycrisp.jpg
18,838,6,3,6702,Honeycrisp,2.5,Excellent,honeycrisp.jpg
75,838,7,1,6703,Red Delicious,1,Poor,redDelicious.jpg
48,838,7,2,6703,Honeycrisp,2,Average,honeycrisp.jpg
41,838,7,3,6703,Fuji,1.5,Average,fuji.jpg
35,838,8,1,6704,Red Delicious,4,Excellent,redDelicious.jpg
1,838,8,2,6704,Fuji,1,Excellent,fuji.jpg
8,838,8,3,6704,Honeycrisp,1.5,Excellent,honeycrisp.jpg
69,839,1,1,6705,Pink Lady,4,Average,pinkLady.jpg
90,839,1,2,6705,Red Delicious,2.5,Poor,redDelicious.jpg
40,839,1,3,6705,Red Delicious,1,Average,redDelicious.jpg
14,839,2,1,6706,Pink Lady,2,Excellent,pinkLady.jpg
33,839,2,2,6706,Honeycrisp,4,Excellent,honeycrisp.jpg
78,839,2,3,6706,Honeycrisp,1.5,Poor,honeycrisp.jpg
98,839,3,1,6707,Honeycrisp,3.5,Poor,honeycrisp.jpg
40,839,3,2,6707,Red Delicious,1,Average,redDelicious.jpg
59,839,3,3,6707,Pink Lady,3,Average,pinkLady.jpg
42,839,4,1,6708,Gala,1.5,Average,gala.jpg
100,839,4,2,6708,Red Delicious,3.5,Poor,redDelicious.jpg
102,839,4,3,6708,Gala,4,Poor,gala.jpg
74,839,5,1,6709,Pink Lady,1,Poor,pinkLady.jpg
103,839,5,2,6709,Honeycrisp,4,Poor,honeycrisp.jpg
20,839,5,3,6709,Red Delicious,2.5,Excellent,redDelicious.jpg
78,839,6,1,6710,Honeycrisp,1.5,Poor,honeycrisp.jpg
53,839,6,2,6710,Honeycrisp,2.5,Average,honeycrisp.jpg
26,839,6,3,6710,Fuji,3.5,Excellent,fuji.jpg
25,839,7,1,6711,Red Delicious,3,Excellent,redDelicious.jpg
42,839,7,2,6711,Gala,1.5,Average,gala.jpg
15,839,7,3,6711,Red Delicious,2,Excellent,redDelicious.jpg
63,839,8,1,6712,Honeycrisp,3.5,Average,honeycrisp.jpg
34,839,8,2,6712,Pink Lady,4,Excellent,pinkLady.jpg
43,839,8,3,6712,Honeycrisp,1.5,Average,honeycrisp.jpg
71,840,1,1,6713,Fuji,1,Poor,fuji.jpg
44,840,1,2,6713,Pink Lady,1.5,Average,pinkLady.jpg
33,840,1,3,6713,Honeycrisp,4,Excellent,honeycrisp.jpg
14,840,2,1,6714,Pink Lady,2,Excellent,pinkLady.jpg
86,840,2,2,6714,Fuji,2.5,Poor,fuji.jpg
38,840,2,3,6714,Honeycrisp,1,Average,honeycrisp.jpg
55,840,3,1,6715,Red Delicious,2.5,Average,redDelicious.jpg
99,840,3,2,6715,Pink Lady,3.5,Poor,pinkLady.jpg
67,840,3,3,6715,Gala,4,Average,gala.jpg
40,840,4,1,6716,Red Delicious,1,Average,redDelicious.jpg
60,840,4,2,6716,Red Delicious,3,Average,redDelicious.jpg
39,840,4,3,6716,Pink Lady,1,Average,pinkLady.jpg
54,840,5,1,6717,Pink Lady,2.5,Average,pinkLady.jpg
